"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"04/11/2023";"1000";"13,1";"";"";"100,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2023";"1100";"14,4";"";"";"89,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2023";"1200";"16,0";"";"";"78,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2023";"1300";"18,1";"";"";"69,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2023";"1400";"20,1";"";"";"62,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2023";"1500";"21,8";"";"";"55,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2023";"1600";"23,3";"";"";"51,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2023";"1700";"24,1";"";"";"45,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2023";"1800";"25,2";"";"";"39,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2023";"1900";"25,7";"";"";"36,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2023";"2000";"25,6";"";"";"35,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2023";"2100";"24,5";"";"";"38,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2023";"2200";"21,9";"";"";"48,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"04/11/2023";"2300";"19,6";"";"";"56,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"0000";"18,8";"";"";"60,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"0100";"17,4";"";"";"68,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"0200";"17,1";"";"";"69,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"0300";"16,8";"";"";"71,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"0400";"16,7";"";"";"71,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"0500";"16,7";"";"";"69,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"0600";"16,3";"";"";"71,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"0700";"15,8";"";"";"73,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"0800";"15,3";"";"";"75,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"0900";"14,5";"";"";"78,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"1000";"15,2";"";"";"76,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"1100";"17,0";"";"";"76,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"1200";"18,9";"";"";"75,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"1300";"22,1";"";"";"55,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"1400";"24,0";"";"";"47,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"1500";"25,6";"";"";"42,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"1600";"26,7";"";"";"41,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"1700";"28,3";"";"";"37,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"1800";"29,3";"";"";"35,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"1900";"29,8";"";"";"35,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"2000";"29,9";"";"";"34,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"2100";"29,3";"";"";"38,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"2200";"28,0";"";"";"38,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"05/11/2023";"2300";"27,0";"";"";"43,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"0000";"25,0";"";"";"51,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"0100";"24,3";"";"";"49,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"0200";"23,7";"";"";"52,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"0300";"23,3";"";"";"53,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"0400";"23,5";"";"";"52,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"0500";"22,1";"";"";"58,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"0600";"20,5";"";"";"65,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"0700";"20,0";"";"";"66,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"0800";"18,7";"";"";"75,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"0900";"17,9";"";"";"76,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"1000";"18,0";"";"";"66,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"1100";"18,8";"";"";"61,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"1200";"20,2";"";"";"57,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"1300";"22,4";"";"";"48,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"1400";"24,8";"";"";"41,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"1500";"26,5";"";"";"38,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"1600";"28,2";"";"";"35,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"1700";"29,4";"";"";"31,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"1800";"30,0";"";"";"27,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"1900";"30,5";"";"";"21,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"2000";"30,4";"";"";"23,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"2100";"30,0";"";"";"24,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"2200";"28,9";"";"";"23,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"06/11/2023";"2300";"27,5";"";"";"25,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"0000";"26,6";"";"";"27,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"0100";"25,5";"";"";"35,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"0200";"23,7";"";"";"44,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"0300";"23,5";"";"";"48,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"0400";"22,7";"";"";"56,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"0500";"21,8";"";"";"62,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"0600";"20,6";"";"";"68,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"0700";"19,6";"";"";"75,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"0800";"19,2";"";"";"77,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"0900";"18,5";"";"";"79,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"1000";"18,4";"";"";"79,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"1100";"19,7";"";"";"73,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"1200";"21,6";"";"";"65,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"1300";"23,9";"";"";"58,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"1400";"26,2";"";"";"53,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"1500";"28,4";"";"";"47,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"1600";"30,3";"";"";"43,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"1700";"31,7";"";"";"41,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"1800";"32,6";"";"";"40,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"1900";"33,2";"";"";"38,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"2000";"33,3";"";"";"37,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"2100";"32,8";"";"";"38,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"2200";"31,1";"";"";"41,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"07/11/2023";"2300";"30,2";"";"";"42,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"0000";"29,5";"";"";"46,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"0100";"28,4";"";"";"50,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"0200";"27,3";"";"";"53,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"0300";"26,5";"";"";"56,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"0400";"25,8";"";"";"58,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"0500";"24,7";"";"";"62,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"0600";"24,0";"";"";"65,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"0700";"23,0";"";"";"69,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"0800";"22,4";"";"";"73,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"0900";"21,7";"";"";"77,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"1000";"21,8";"";"";"76,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"1100";"23,1";"";"";"70,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"1200";"25,9";"";"";"61,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"1300";"28,3";"";"";"56,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"1400";"30,4";"";"";"52,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"1500";"32,6";"";"";"48,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"1600";"34,4";"";"";"45,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"1700";"35,5";"";"";"42,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"1800";"36,0";"";"";"41,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"1900";"36,3";"";"";"39,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"2000";"36,4";"";"";"38,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"2100";"35,7";"";"";"40,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"2200";"33,7";"";"";"48,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"08/11/2023";"2300";"32,3";"";"";"48,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"0000";"31,8";"";"";"48,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"0100";"29,1";"";"";"59,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"0200";"27,2";"";"";"65,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"0300";"26,4";"";"";"67,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"0400";"25,7";"";"";"71,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"0500";"24,2";"";"";"79,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"0600";"23,7";"";"";"82,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"0700";"23,2";"";"";"87,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"0800";"22,3";"";"";"100,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"0900";"22,1";"";"";"100,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"1000";"23,6";"";"";"87,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"1100";"25,3";"";"";"76,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"1200";"27,0";"";"";"72,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"1300";"29,2";"";"";"63,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"1400";"31,4";"";"";"54,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"1500";"32,2";"";"";"50,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"1600";"32,9";"";"";"50,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"1700";"33,7";"";"";"48,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"1800";"33,6";"";"";"47,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"1900";"30,2";"";"";"61,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"2000";"28,1";"";"";"66,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"2100";"27,3";"";"";"69,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"2200";"26,8";"";"";"65,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"09/11/2023";"2300";"25,7";"";"";"67,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"0000";"25,2";"";"";"70,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"0100";"24,8";"";"";"72,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"0200";"24,4";"";"";"74,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"0300";"24,9";"";"";"70,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"0400";"25,0";"";"";"70,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"0500";"24,3";"";"";"75,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"0600";"23,8";"";"";"79,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"0700";"23,8";"";"";"78,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"0800";"23,7";"";"";"77,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"0900";"23,7";"";"";"77,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"1000";"24,0";"";"";"76,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"1100";"25,2";"";"";"70,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"1200";"27,3";"";"";"64,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"1300";"29,5";"";"";"59,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"1400";"31,1";"";"";"57,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"1500";"32,8";"";"";"52,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"1600";"34,6";"";"";"47,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"1700";"35,5";"";"";"43,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"1800";"35,4";"";"";"42,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"1900";"35,7";"";"";"39,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"2000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10/11/2023";"2100";"33,9";"";"";"42,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"2200";"29,0";"";"";"57,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"10/11/2023";"2300";"29,0";"";"";"55,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"0000";"28,8";"";"";"55,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"0100";"27,2";"";"";"61,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"0200";"26,9";"";"";"60,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"0300";"26,8";"";"";"61,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"0400";"26,2";"";"";"64,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"0500";"26,1";"";"";"67,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"0600";"26,0";"";"";"68,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"0700";"25,1";"";"";"74,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"0800";"24,4";"";"";"77,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"0900";"24,1";"";"";"79,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"1000";"24,5";"";"";"78,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"1100";"25,9";"";"";"74,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"1200";"28,5";"";"";"64,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"1300";"31,4";"";"";"55,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"1400";"33,6";"";"";"47,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"1500";"35,7";"";"";"36,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"1600";"36,7";"";"";"30,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"1700";"37,7";"";"";"24,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"1800";"37,9";"";"";"24,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"1900";"37,9";"";"";"24,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"2000";"37,3";"";"";"26,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"2100";"35,8";"";"";"32,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"2200";"34,5";"";"";"34,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"11/11/2023";"2300";"34,0";"";"";"33,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"0000";"33,1";"";"";"35,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"0100";"32,2";"";"";"37,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"0200";"31,4";"";"";"40,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"0300";"30,1";"";"";"42,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"0400";"29,0";"";"";"45,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"0500";"28,0";"";"";"47,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"0600";"27,5";"";"";"47,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"0700";"26,3";"";"";"53,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"0800";"26,0";"";"";"52,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"0900";"26,2";"";"";"49,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"1000";"26,6";"";"";"52,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"1100";"28,6";"";"";"54,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"1200";"31,8";"";"";"43,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"1300";"34,1";"";"";"39,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"1400";"36,3";"";"";"36,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"1500";"37,5";"";"";"32,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"1600";"38,1";"";"";"32,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"1700";"38,4";"";"";"30,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"1800";"38,3";"";"";"30,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"1900";"37,5";"";"";"32,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"2000";"37,6";"";"";"31,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"2100";"36,1";"";"";"36,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"2200";"35,7";"";"";"36,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"12/11/2023";"2300";"34,5";"";"";"39,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"0000";"33,1";"";"";"43,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"0100";"32,3";"";"";"45,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"0200";"30,3";"";"";"49,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"0300";"30,0";"";"";"47,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"0400";"29,5";"";"";"49,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"0500";"30,5";"";"";"48,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"0600";"30,2";"";"";"50,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"0700";"29,9";"";"";"52,4";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"0800";"29,9";"";"";"54,1";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,7"
"13/11/2023";"0900";"28,1";"";"";"61,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"13/11/2023";"1000";"25,9";"";"";"74,5";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"13/11/2023";"1100";"25,7";"";"";"78,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"1200";"25,7";"";"";"78,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,7"
"13/11/2023";"1300";"26,9";"";"";"77,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"1400";"29,5";"";"";"65,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"1500";"32,7";"";"";"55,3";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"1600";"34,3";"";"";"50,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"1700";"35,6";"";"";"48,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"1800";"35,6";"";"";"49,0";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"1900";"8,3";"";"";"75,8";"";"";"";"";"";"";"";"";"0,0";"";"";"";"33,2"
"13/11/2023";"2000";"23,7";"";"";"87,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"13/11/2023";"2100";"24,0";"";"";"85,2";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"13/11/2023";"2200";"24,2";"";"";"85,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"9,4"
"13/11/2023";"2300";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14/11/2023";"0000";"23,0";"";"";"99,6";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
"14/11/2023";"0100";"23,4";"";"";"99,7";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,2"
"14/11/2023";"0200";"23,9";"";"";"92,9";"";"";"";"";"";"";"";"";"0,0";"";"";"";"0,0"
